package,package_url,version,identity,identity_url,title,status,fmm,wg,date,realm,auth
ch.fhir.ig.ch-term,https://build.fhir.org/ig/hl7ch/ch-term/,R4,ValueSet/UnitCode,/xig/resource/ch.fhir.ig.ch-term%7Ccurrent/ValueSet/UnitCode,UnitCode,active,NA,NA,NA,ch,hl7
ch.chmed20af.emediplan,http://chmed20af.emediplan.ch/fhir,R4,ValueSet/chmed20af-valueset-cdtyp9,/xig/resource/ch.chmed20af.emediplan%7C2.0.0/ValueSet/chmed20af-valueset-cdtyp9,UnitCodes,active,NA,NA,NA,NA,NA
ch.mediplan.chmed16af,file:///Users/oliveregger/Documents/github/chmed16af/output,R4,ValueSet/chmed16af-valueset-cdtyp9,/xig/resource/ch.mediplan.chmed16af%7C0.2.0/ValueSet/chmed16af-valueset-cdtyp9,UnitCodes,active,NA,NA,NA,NA,NA
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-GTSAbbreviationHolidaysUSNational,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-GTSAbbreviationHolidaysUSNational,GTSAbbreviationHolidaysUSNational,active,NA,NA,NA,uv,hl7
hl7.fhir.eu.imaging-manifest-r5,https://build.fhir.org/ig/hl7-eu/imaging-manifest/,R5,ValueSet/im-dose-length-units,/xig/resource/hl7.fhir.eu.imaging-manifest-r5%7Ccurrent/ValueSet/im-dose-length-units,Dose Length Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.eu.imaging-r5,https://build.fhir.org/ig/hl7-eu/imaging/,R5,ValueSet/im-dose-length-units,/xig/resource/hl7.fhir.eu.imaging-r5%7Ccurrent/ValueSet/im-dose-length-units,Dose Length Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.cz.img,https://build.fhir.org/ig/HL7-cz/img/,R4,ValueSet/im-dose-length-units,/xig/resource/hl7.fhir.cz.img%7Ccurrent/ValueSet/im-dose-length-units,Dose Length Units,draft,NA,NA,NA,cz,hl7
hl7.fhir.eu.imaging-manifest-r5,https://build.fhir.org/ig/hl7-eu/imaging-manifest/,R5,ValueSet/im-effective-dose-units,/xig/resource/hl7.fhir.eu.imaging-manifest-r5%7Ccurrent/ValueSet/im-effective-dose-units,Effective Dose Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.eu.imaging-r5,https://build.fhir.org/ig/hl7-eu/imaging/,R5,ValueSet/im-effective-dose-units,/xig/resource/hl7.fhir.eu.imaging-r5%7Ccurrent/ValueSet/im-effective-dose-units,Effective Dose Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.cz.img,https://build.fhir.org/ig/HL7-cz/img/,R4,ValueSet/im-effective-dose-units,/xig/resource/hl7.fhir.cz.img%7Ccurrent/ValueSet/im-effective-dose-units,Effective Dose Units,draft,NA,NA,NA,cz,hl7
hl7.fhir.eu.imaging-manifest-r5,https://build.fhir.org/ig/hl7-eu/imaging-manifest/,R5,ValueSet/im-gray-square-units,/xig/resource/hl7.fhir.eu.imaging-manifest-r5%7Ccurrent/ValueSet/im-gray-square-units,Gray Square Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.eu.imaging-r5,https://build.fhir.org/ig/hl7-eu/imaging/,R5,ValueSet/im-gray-square-units,/xig/resource/hl7.fhir.eu.imaging-r5%7Ccurrent/ValueSet/im-gray-square-units,Gray Square Units,draft,NA,NA,NA,eu,hl7
hl7.fhir.cz.img,https://build.fhir.org/ig/HL7-cz/img/,R4,ValueSet/im-gray-square-units,/xig/resource/hl7.fhir.cz.img%7Ccurrent/ValueSet/im-gray-square-units,Gray Square Units,draft,NA,NA,NA,cz,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7667,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7667,Eosinophil Units,active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.891,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.891,Height Unit,active,NA,NA,2020-08-01,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7372,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7372,Time Units (NCHS),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.879,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.879,Weight Unit,active,NA,NA,2020-08-01,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7906,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7906,Test result units (ARLN),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.838,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.838,Units of Measure,active,NA,NA,NA,us,NA
hl7.fhir.us.pq-cmc-fda,https://build.fhir.org/ig/HL7/FHIR-us-pq-cmc-fda/,R5,ValueSet/pqcmc-non-percentage-units,/xig/resource/hl7.fhir.us.pq-cmc-fda%7Ccurrent/ValueSet/pqcmc-non-percentage-units,Non-Percentage Units,trial-use,2,brr,NA,us,hl7
hl7.fhir.us.pq-cmc-fda,https://build.fhir.org/ig/HL7/FHIR-us-pq-cmc-fda/,R5,ValueSet/pqcmc-percentage-units,/xig/resource/hl7.fhir.us.pq-cmc-fda%7Ccurrent/ValueSet/pqcmc-percentage-units,Percentage Units,trial-use,2,brr,NA,us,hl7
hl7.fhir.uv.emedicinal-product-info,https://build.fhir.org/ig/HL7/emedicinal-product-info/,R5,ValueSet/unitofPresentation,/xig/resource/hl7.fhir.uv.emedicinal-product-info%7Ccurrent/ValueSet/unitofPresentation,Units of Presentation,active,NA,NA,NA,uv,hl7
ca.on.ehr.r4,NA,R4,ValueSet/ValueSet-PrescribedQuantityUnit,/xig/resource/ca.on.ehr.r4%7C1.0.0-snapshot10/ValueSet/ValueSet-PrescribedQuantityUnit,Prescribed Quantity Unit,active,NA,NA,NA,ca,national
ca.on.ehr.r4,NA,R4,ValueSet/ValueSet-PrescriptionDoseQuantityUnit,/xig/resource/ca.on.ehr.r4%7C1.0.0-snapshot10/ValueSet/ValueSet-PrescriptionDoseQuantityUnit,PrescriptionDoseQuantityUnit,active,NA,NA,NA,ca,national
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.920,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.920,Blood Pressure Unit,active,NA,NA,2020-08-01,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.878,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.878,Age unit,active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.919,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.919,Temperature Unit,active,NA,NA,2020-08-01,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7819,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7819,Unit of Measure (TB),active,NA,NA,NA,us,NA
hl7.eu.fhir.unicom,https://build.fhir.org/ig/hl7-eu/unicom-ig/,R5,ValueSet/unit-of-measurement-vs,/xig/resource/hl7.eu.fhir.unicom%7Ccurrent/ValueSet/unit-of-measurement-vs,EMA SPOR Unit of Measurement,draft,NA,NA,NA,eu,hl7
hl7.eu.fhir.unicom,https://build.fhir.org/ig/hl7-eu/unicom-ig/,R5,ValueSet/unit-of-presentation-vs,/xig/resource/hl7.eu.fhir.unicom%7Ccurrent/ValueSet/unit-of-presentation-vs,EMA SPOR Unit of Presentation,draft,NA,NA,NA,eu,hl7
silfhirprofileig,https://build.fhir.org/ig/savannahghi/sil_fhir_profile_ig/,R5,ValueSet/blood-pressure-units,/xig/resource/silfhirprofileig%7Ccurrent/ValueSet/blood-pressure-units,Blood Pressure Units,active,NA,NA,NA,NA,NA
ans.fr.nos,https://interop.esante.gouv.fr/ig/nos/1.5.0,R4,ValueSet/JDV-J205-UnitePrix-ROR,/xig/resource/ans.fr.nos%7C1.5.0/ValueSet/JDV-J205-UnitePrix-ROR,JDV_J205-UnitePrix-ROR,active,NA,NA,NA,fr,national
ans.fr.nos,https://interop.esante.gouv.fr/ig/nos/1.5.0,R4,ValueSet/JDV-J49-UcumUniteLongueur,/xig/resource/ans.fr.nos%7C1.5.0/ValueSet/JDV-J49-UcumUniteLongueur,JDV_J49-UcumUniteLongueur,active,NA,NA,NA,fr,national
hl7.eu.fhir.pcsp,https://build.fhir.org/ig/hl7-eu/pcsp/,R4,ValueSet/vs-unknownOther-eu-pcsp,/xig/resource/hl7.eu.fhir.pcsp%7Ccurrent/ValueSet/vs-unknownOther-eu-pcsp,Unknown|Other,draft,NA,NA,NA,eu,hl7
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_PC_PN_Examination_Number,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_PC_PN_Examination_Number,Untersuchungsnummer Teilnahmekarte,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_Examination_Number,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_Examination_Number,Untersuchungsnummer U-Heft,active,NA,NA,NA,NA,NA
vital-records-fhir-messaging,https://build.fhir.org/ig/nightingaleproject/vital_records_fhir_messaging_ig/,R4,ValueSet/VRM-UpdateHeaderURI-vs,/xig/resource/vital-records-fhir-messaging%7Ccurrent/ValueSet/VRM-UpdateHeaderURI-vs,Update MessageHeader URI Values,draft,NA,NA,NA,NA,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7451,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7451,Type of Testing at CDC (VZ),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7452,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7452,Age Unit (NND),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7453,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7453,Body Region(s) of Rash,active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7454,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7454,Character of Lesions,active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7474,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7474,Type of Complication (VZ),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7456,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7456,Lab Test Type (Varicella),active,NA,NA,NA,us,NA
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.11.20.9.41,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.11.20.9.41,Tobacco Use,active,NA,NA,NA,us,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113762.1.4.1032.90,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113762.1.4.1032.90,Gestational Diabetes,active,NA,NA,NA,us,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.3.526.2.1921,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.3.526.2.1921,Beta Blocker Therapy Ingredient,active,NA,NA,NA,us,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.3.526.3.1493,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.3.526.3.1493,Beta Blocker Therapy Ingredient,active,NA,NA,NA,us,hl7
poc.bonsai.current,NA,R4,ValueSet/prescription-iteration-types,/xig/resource/poc.bonsai.current%7C1.1.0/ValueSet/prescription-iteration-types,Iterering,active,NA,NA,NA,NA,NA
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-UreteralRoute,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-UreteralRoute,UreteralRoute,active,NA,NA,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-UrethralRoute,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-UrethralRoute,UrethralRoute,active,NA,NA,NA,uv,hl7
silfhirprofileig,https://build.fhir.org/ig/savannahghi/sil_fhir_profile_ig/,R5,ValueSet/sghi-encounter-act-priority,/xig/resource/silfhirprofileig%7Ccurrent/ValueSet/sghi-encounter-act-priority,SGHI Encounter Priority,draft,NA,NA,NA,NA,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.822,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.822,Referral Priority (HL7),active,NA,NA,2020-08-01,us,NA
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-UrinaryBladderRoute,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-UrinaryBladderRoute,UrinaryBladderRoute,active,NA,NA,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-UrinaryTractRoute,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-UrinaryTractRoute,UrinaryTractRoute,active,NA,NA,NA,uv,hl7
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.90.77.11.291--20200623135655,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.3.11.60.90.77.11.291--20200623135655,Urine baby,active,NA,NA,NA,nl,NA
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/cocaine-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/cocaine-urine-drug-screening-tests,Cocaine urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/fentanyl-type-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/fentanyl-type-urine-drug-screening-tests,Fentanyl-type urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/opiate-specific-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/opiate-specific-urine-drug-screening-tests,Opiate specific urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/phencyclidine-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/phencyclidine-urine-drug-screening-tests,Phencyclidine urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/synthetic-opioid-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/synthetic-opioid-urine-drug-screening-tests,Synthetic opioid urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/all-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/all-urine-drug-screening-tests,All urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/methadone-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/methadone-urine-drug-screening-tests,Methadone urine drug screening tests,active,NA,NA,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/amphetamine-urine-drug-screening-tests,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/amphetamine-urine-drug-screening-tests,Amphetamine-class drugs and metabolite urine tests,active,NA,NA,NA,us,hl7
healthdata.be.r4.cbb,NA,R4,ValueSet/UrineCatheterType,/xig/resource/healthdata.be.r4.cbb%7C0.16.0-beta/ValueSet/UrineCatheterType,UrineCatheterType,draft,NA,NA,NA,NA,NA
healthdata.be.r4.cbb,NA,R4,ValueSet/UrineContinence,/xig/resource/healthdata.be.r4.cbb%7C0.16.0-beta/ValueSet/UrineContinence,UrineContinence,draft,NA,NA,NA,NA,NA
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.1--20171231000000,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.1--20171231000000,UrineContinentieCodelijst,active,NA,NA,NA,nl,NA
nictiz.fhir.nl.stu3.zib2017,https://informatiestandaarden.nictiz.nl/wiki/Landingspagina_MedMij,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.2--20171231000000,/xig/resource/nictiz.fhir.nl.stu3.zib2017%7C2.3.0/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.2--20171231000000,UrineKatheterTypeCodelijst,active,NA,NA,NA,nl,hl7
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.90.77.11.30--20200114155725,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.3.11.60.90.77.11.30--20200114155725,Urogenitale aandoening (2.2),active,NA,NA,NA,nl,NA
de.gevko.eahb,NA,R4,ValueSet/EAHBVSUrsacheErkrankung,/xig/resource/de.gevko.eahb%7C0.9.0/ValueSet/EAHBVSUrsacheErkrankung,Ursache der Erkrankung,active,NA,NA,NA,NA,NA
hl7.fhir.us.vdor,https://build.fhir.org/ig/HL7/fhir-vdor/,R4,ValueSet/vdor-use-of-prescription-morphine-vs,/xig/resource/hl7.fhir.us.vdor%7Ccurrent/ValueSet/vdor-use-of-prescription-morphine-vs,VDOR Use of Prescription Morphine,informative,NA,pher,NA,us,hl7
signal.core.r4,NA,R4,ValueSet/contact-point-use,/xig/resource/signal.core.r4%7C0.2.10/ValueSet/contact-point-use,ContactPointUse,draft,0,fhir,NA,us,hl7
nictiz.fhir.nl.r4.zib2020,NA,R4,ValueSet/ContactInformation-EmailAddressesUse,/xig/resource/nictiz.fhir.nl.r4.zib2020%7C0.12.0-beta.1/ValueSet/ContactInformation-EmailAddressesUse,ContactPointUse ValueSet for zib ContactInformation EmailAddress,active,NA,NA,NA,nl,hl7
nictiz.fhir.nl.r4.zib2020,NA,R4,ValueSet/ContactInformation-TelephoneNumbersUse,/xig/resource/nictiz.fhir.nl.r4.zib2020%7C0.12.0-beta.1/ValueSet/ContactInformation-TelephoneNumbersUse,ContactPointUse ValueSet for zib ContactInformation TelephoneNumbers,active,NA,NA,NA,nl,hl7
nhsd.assets.stu3,NA,R3,ValueSet/EMS-ContactPointUse-1,/xig/resource/nhsd.assets.stu3%7C1.7.0/ValueSet/EMS-ContactPointUse-1,ContactPointUse,draft,0,fhir,NA,NA,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.2.11.7101,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.2.11.7101,VPD Reason for Study,active,NA,NA,NA,us,NA
tewhatuora.hip-core,https://fhir-ig.digital.health.nz/HIP-FHIR-Common,R4,ValueSet/hpi-contact-point-use-code-1.0,/xig/resource/tewhatuora.hip-core%7C1.9.2/ValueSet/hpi-contact-point-use-code-1.0,Use values for a ContactPoint,active,NA,NA,NA,NA,national
tewhatuora.hip-core,https://fhir-ig.digital.health.nz/HIP-FHIR-Common,R4,ValueSet/hpi-human-name-use-code-1.0,/xig/resource/tewhatuora.hip-core%7C1.9.2/ValueSet/hpi-human-name-use-code-1.0,Use values for a HumanName,active,NA,NA,NA,NA,national
tewhatuora.hip-core,https://fhir-ig.digital.health.nz/HIP-FHIR-Common,R4,ValueSet/hpi-identifier-use-code-1.0,/xig/resource/tewhatuora.hip-core%7C1.9.2/ValueSet/hpi-identifier-use-code-1.0,IdentifierUse,active,NA,NA,NA,NA,national
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.3.1444.3.227,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.3.1444.3.227,Neoplasm of Brain,active,NA,NA,NA,us,hl7
medcom.fhir.dk.terminology,https://build.fhir.org/ig/medcomdk/dk-medcom-terminology/,R4,ValueSet/medcom-messagedefinition-use-context-code-valueset,/xig/resource/medcom.fhir.dk.terminology%7Ccurrent/ValueSet/medcom-messagedefinition-use-context-code-valueset,UseContextCodeSystemValueset,active,NA,NA,NA,dk,NA
hl7.fhir.us.carin-bb,https://build.fhir.org/ig/HL7/carin-bb/,R4,ValueSet/C4BBAdjudicationCategoryDiscriminator,/xig/resource/hl7.fhir.us.carin-bb%7Ccurrent/ValueSet/C4BBAdjudicationCategoryDiscriminator,C4BB Adjudication Category Discriminator Value Set,trial-use,NA,fm,NA,us,hl7
hl7.fhir.us.davinci-pdex,https://build.fhir.org/ig/HL7/davinci-epdx/,R4,ValueSet/PDexAdjudicationCategoryDiscriminator,/xig/resource/hl7.fhir.us.davinci-pdex%7Ccurrent/ValueSet/PDexAdjudicationCategoryDiscriminator,PDex Adjudication Category Discriminator,informative,NA,fm,NA,us,hl7
hl7.fhir.us.carin-bb,https://build.fhir.org/ig/HL7/carin-bb/,R4,ValueSet/C4BBSupportingInfoType,/xig/resource/hl7.fhir.us.carin-bb%7Ccurrent/ValueSet/C4BBSupportingInfoType,C4BB SupportingInfo Type Value Set,trial-use,NA,fm,NA,us,hl7
hl7.fhir.us.davinci-pdex,https://build.fhir.org/ig/HL7/davinci-epdx/,R4,ValueSet/PDexSupportingInfoType,/xig/resource/hl7.fhir.us.davinci-pdex%7Ccurrent/ValueSet/PDexSupportingInfoType,PDex SupportingInfo Type,informative,NA,fm,NA,us,hl7
hl7.fhir.us.carin-bb,https://build.fhir.org/ig/HL7/carin-bb/,R4,ValueSet/C4BBTotalCategoryDiscriminator,/xig/resource/hl7.fhir.us.carin-bb%7Ccurrent/ValueSet/C4BBTotalCategoryDiscriminator,C4BB Total Category Discriminator Value Set,trial-use,NA,fm,NA,us,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7367,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7367,Exposure Time Frame (NND),active,NA,NA,NA,us,NA
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.11.20.9.44,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.11.20.9.44,Mental and Functional Status Response,active,NA,NA,NA,us,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.5015,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.5015,Role (PHLIP),active,NA,NA,2020-11-01,us,NA
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-ActRelationshipSymptomaticRelief,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-ActRelationshipSymptomaticRelief,ActRelationshipSymptomaticRelief,active,NA,NA,NA,uv,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113883.3.1444.5.244,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113883.3.1444.5.244,Anthracycline Injectable,active,NA,NA,NA,us,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-ActRelationshipAssignsName,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-ActRelationshipAssignsName,ActRelationshipAssignsName,active,NA,NA,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-ActRelationshipInstantiatesMaster,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-ActRelationshipInstantiatesMaster,ActRelationshipInstantiatesMaster,active,NA,NA,NA,uv,hl7
hl7.fhir.us.core,https://build.fhir.org/ig/HL7/US-Core/,R4,ValueSet/us-core-clinical-result-observation-category,/xig/resource/hl7.fhir.us.core%7Ccurrent/ValueSet/us-core-clinical-result-observation-category,US Core Clinical Result Observation Category,trial-use,3,cgp,NA,us,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/contributor-summary-type,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/contributor-summary-type,Contributor Summary Type,trial-use,1,cds,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/contributor-role,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/contributor-role,Contributor Role,trial-use,1,cds,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/contributor-summary-style,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/contributor-summary-style,Contributor Summary Style,trial-use,1,cds,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/contributor-summary-source,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/contributor-summary-source,Contributor Summary Source,trial-use,1,cds,NA,uv,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/v3-ActRelationshipActProvenance,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/v3-ActRelationshipActProvenance,ActRelationshipActProvenance,active,NA,NA,NA,uv,hl7
